center          ,-ɛntər       ,
enter           ,-ɛntər       ,
nonsense        ,-ɑnsɛns      ,
ridiculous      ,-ɪkjələs     ,
common          ,-ɑmən        ,
bottle          ,-ɑtəl        ,
weekend         ,-ɛnd         ,
apologize       ,-aɪz         ,
stone           ,-oʊn         ,
united          ,-aɪtɪd       ,
innocent        ,-ɪnəsənt     ,
mon             ,-oʊn         ,
wondering       ,-əndərɪŋ     ,
size            ,-aɪz         ,
weapon          ,-ɛpən        ,
admit           ,-ɪt          ,
james           ,-eɪmz        ,
dumb            ,-əm          ,
correct         ,-ɛkt         ,
danger          ,-eɪndʒər     ,
track           ,-æk          ,
view            ,-u           ,
health          ,-ɛlθ         ,
example         ,-æmpəl       ,
spoke           ,-oʊk         ,
manager         ,-ænɪdʒər     ,
mister          ,-ɪstər       ,
battle          ,-ætəl        ,
destroy         ,-ɔɪ          ,
helping         ,-ɛlpɪŋ       ,
devil           ,-ɛvəl        ,
suicide         ,-aɪd         ,
main            ,-eɪn         ,
prince          ,-ɪns         ,
japanese        ,-iz          ,
bird            ,-ɜrd         ,
german          ,-ɜrmən       ,
freedom         ,-idəm        ,
crowd           ,-aʊd         ,
bell            ,-ɛl          ,
deserve         ,-ɜrv         ,
lift            ,-ɪft         ,
exist           ,-ɪst         ,
super           ,-upər        ,
camp            ,-æmp         ,
awesome         ,-ɔsəm        ,
handsome        ,-ænsəm       ,
style           ,-aɪl         ,
cake            ,-eɪk         ,
code            ,-oʊd         ,
forgotten       ,-ɑtən        ,
corner          ,-ɔrnər       ,
consider        ,-ɪdər        ,
pressure        ,-ɛʃər        ,
natural         ,-ætʃərəl     ,
society         ,-aɪɪti       ,
meaning         ,-inɪŋ        ,
copy            ,-ɑpi         ,
pop             ,-ɑp          ,
feed            ,-id          ,
operation       ,-eɪʃən       ,
introduce       ,-us          ,
local           ,-oʊkəl       ,
medicine        ,-ɛdɪsən      ,
account         ,-aʊnt        ,
responsible     ,-ɑnsəbəl     ,
older           ,-oʊldər      ,
speed           ,-id          ,
ticket          ,-ɪkɪt        ,
teeth           ,-iθ          ,
mountain        ,-aʊntən      ,
travel          ,-ævəl        ,
bottom          ,-ɑtəm        ,
client          ,-aɪənt       ,
breath          ,-ɛθ          ,
beg             ,-ɛɡ          ,
pack            ,-æk          ,
agreed          ,-id          ,
incredible      ,-ɛdəbəl      ,
total           ,-oʊtəl       ,
hanging         ,-æŋɪŋ        ,
suspect         ,-ɛkt         ,
expensive       ,-ɛnsɪv       ,
sight           ,-aɪt         ,
prefer          ,-ɜr          ,
awful           ,-ɔfəl        ,
pig             ,-ɪɡ          ,
training        ,-eɪniŋ       ,
victim          ,-ɪktɪm       ,
anna            ,-ænə         ,
remain          ,-eɪn         ,
guilty          ,-ɪlti        ,
birth           ,-ɜrθ         ,
survive         ,-aɪv         ,
keeping         ,-ipɪŋ        ,
piss            ,-ɪs          ,
due             ,-u           ,
lieutenant      ,-ɛnənt       ,
serve           ,-ɜrv         ,
plus            ,-əs          ,
rent            ,-ɛnt         ,
powerful        ,-aʊərfəl     ,
prepare         ,-ɜr          ,
recognize       ,-aɪz         ,
knowing         ,-oʊɪŋ        ,
cream           ,-im          ,
dry             ,-aɪ          ,
henry           ,-ɛnri        ,
naked           ,-eɪkɛd       ,
hall            ,-ɔl          ,
sunday          ,-əndi        ,
heat            ,-it          ,
reality         ,-ælɪti       ,
whore           ,-oʊr         ,
bite            ,-aɪt         ,
mrs             ,-ɪsɪz        ,
toilet          ,-ɔɪlɪt       ,
willing         ,-ɪlɪŋ        ,
sword           ,-oʊrd        ,
create          ,-eɪt         ,
rose            ,-oʊz         ,
release         ,-is          ,
note            ,-oʊt         ,
numbers         ,-əmbərz      ,
flat            ,-æt          ,
monster         ,-ɑnstər      ,
brilliant       ,-ɪljənt      ,
horrible        ,-ɔrəbəl      ,
color           ,-ələr        ,
credit          ,-ɛdɪt        ,
character       ,-ærɪktər     ,
ill             ,-ɪl          ,
happiness       ,-æpinɪs      ,
throat          ,-oʊt         ,
medical         ,-ɛdɪkəl      ,
selling         ,-ɛlɪŋ        ,
nowhere         ,-ɜr          ,
draw            ,-ɔ           ,
grown           ,-oʊn         ,
jerk            ,-ɜrk         ,
bike            ,-aɪk         ,
wet             ,-ɛt          ,
gang            ,-æŋ          ,
belong          ,-ɔŋ          ,
prepared        ,-ɜrd         ,
snow            ,-oʊ          ,
excited         ,-aɪtɪd       ,
emergency       ,-ɜrdʒənsi    ,
friday          ,-aɪdi        ,
usual           ,-uʒuəl       ,
file            ,-aɪl         ,
hat             ,-æt          ,
science         ,-aɪəns       ,
research        ,-ɜrtʃ        ,
football        ,-ɔl          ,
cheap           ,-ip          ,
shower          ,-aʊər        ,
fake            ,-eɪk         ,
bobby           ,-ɑbi         ,
manage          ,-ænɪdʒ       ,
hearing         ,-irɪŋ        ,
trick           ,-ɪk          ,
loud            ,-aʊd         ,
pretend         ,-ɛnd         ,
minister        ,-ɪnɪstər     ,
suck            ,-ək          ,
martin          ,-ɑRtin       ,
split           ,-it          ,
johnny          ,-ɑni         ,
figured         ,-ɪɡjərd      ,
fill            ,-ɪl          ,
plenty          ,-ɛnti        ,
noise           ,-ɔɪz         ,
leader          ,-idər        ,
weak            ,-ik          ,
saturday        ,-ætərdi      ,
career          ,-ir          ,
weight          ,-eɪt         ,
advice          ,-aɪs         ,
billy           ,-ɪli         ,
stomach         ,-əmək        ,
finger          ,-ɪŋɡər       ,
sergeant        ,-ɑrdʒənt     ,
russian         ,-əʃən        ,
fate            ,-eɪt         ,
program         ,-oʊgræm      ,
oil             ,-ɔɪl         ,
lonely          ,-oʊnli       ,
jealous         ,-ɛləs        ,
condition       ,-ɪʃən        ,
forest          ,-ɔrɪst       ,
santa           ,-æntə        ,
pool            ,-ul          ,
funeral         ,-unərəl      ,
smoking         ,-iŋ          ,
grace           ,-eɪs         ,
mail            ,-eɪl         ,
criminal        ,-ɪmənəl      ,
social          ,-oʊʃəl       ,
pal             ,-æl          ,
soldier         ,-oʊldʒər     ,
pardon          ,-ɑrdən       ,
opinion         ,-ɪnjən       ,
tie             ,-aɪ          ,
discuss         ,-əs          ,
female          ,-imeɪl       ,
weather         ,-ɛðər        ,
breaking        ,-eɪkɪŋ       ,
bread           ,-ɛd          ,
crew            ,-u           ,
afford          ,-oʊrd        ,
universe        ,-ɜrs         ,
japan           ,-æn          ,
purpose         ,-ɜrpəs       ,
majesty         ,-ædʒɪsti     ,
priest          ,-ist         ,
cancer          ,-ænsər       ,
colonel         ,-ɜrnəl       ,
justice         ,-əstɪs       ,
male            ,-eɪl         ,
lover           ,-əvər        ,
soft            ,-ɔft         ,
insane          ,-eɪn         ,
witness         ,-ɪtnɪs       ,
bridge          ,-ɪdʒ         ,
spring          ,-ɪŋ          ,
player          ,-eɪər        ,
engine          ,-ɛndʒən      ,
scare           ,-ɜr          ,
tiny            ,-aɪni        ,
path            ,-æθ          ,
taxi            ,-æksi        ,
robert          ,-ɛR          ,
model           ,-ɑdəl        ,
strike          ,-aɪk         ,
post            ,-oʊst        ,
guest           ,-ɛst         ,
bless           ,-ɛs          ,
silence         ,-aɪləns      ,
garden          ,-ɑrdən       ,
checked         ,-ɛkt         ,
shake           ,-eɪk         ,
spare           ,-ɜr          ,
brave           ,-eɪv         ,
arrive          ,-aɪv         ,
sexy            ,-ɛksi        ,
period          ,-iriəd       ,
spread          ,-ɛd          ,
settle          ,-ɛtəl        ,
fan             ,-æn          ,
swim            ,-ɪm          ,
airport         ,-oʊrt        ,
paint           ,-eɪnt        ,
comfortable     ,-əmftəbəl    ,
ancient         ,-eɪnʃənt     ,
sugar           ,-ʊɡər        ,
lied            ,-id          ,
france          ,-æns         ,
chair           ,-ɜr          ,
ocean           ,-oʊʃən       ,
disgusting      ,-əstɪŋ       ,
opening         ,-oʊpənɪŋ     ,
boring          ,-oʊrɪŋ       ,
regret          ,-ɛt          ,
useless         ,-uslɪs       ,
block           ,-ɑk          ,
gate            ,-eɪt         ,
ate             ,-eɪt         ,
target          ,-ɑrgɪt       ,
maria           ,-iə          ,
painting        ,-eɪntɪŋ      ,
issue           ,-ɪʃu         ,
base            ,-eɪs         ,
turning         ,-ɜrnɪŋ       ,
china           ,-aɪnə        ,
bath            ,-æθ          ,
laughter        ,-æftər       ,
lake            ,-eɪk         ,
add             ,-æd          ,
freak           ,-ik          ,
roof            ,-uf          ,
simon           ,-aɪmən       ,
brown           ,-aʊn         ,
political       ,-ɪtɪkəl      ,
spanish         ,-ænɪʃ        ,
proof           ,-uf          ,
genius          ,-injəs       ,
owner           ,-oʊnər       ,
goal            ,-oʊl         ,
dig             ,-ɪɡ          ,
conversation    ,-eɪʃən       ,
mood            ,-ud          ,
interview       ,-u           ,
century         ,-ɛntʃəri     ,
tongue          ,-əŋ          ,
pity            ,-ɪti         ,
rush            ,-əʃ          ,
defense         ,-ɛns         ,
joy             ,-ɔɪ          ,
trial           ,-aɪəl        ,
liar            ,-aɪər        ,
aware           ,-ɜr          ,
artist          ,-ɑrtɪst      ,
grandfather     ,-ɑðər        ,
lower           ,-aʊər        ,
soup            ,-up          ,
covered         ,-əvərd       ,
jerry           ,-ɛri         ,
trade           ,-eɪd         ,
england         ,-ɪŋglənd     ,
fellow          ,-ɛloʊ        ,
gentleman       ,-ɛntəlmən    ,
insurance       ,-ʊrəns       ,
property        ,-ɑpərti      ,
loose           ,-us          ,
lesson          ,-ɛsən        ,
thief           ,-if          ,
cow             ,-aʊ          ,
theory          ,-iəri        ,
celebrate       ,-eɪt         ,
bright          ,-aɪt         ,
delicious       ,-ɪʃəs        ,
finding         ,-aɪndɪŋ      ,
forced          ,-oʊrst       ,
success         ,-ɛs          ,
daniel          ,-ænjəl       ,
showing         ,-oʊɪŋ        ,
command         ,-ænd         ,
storm           ,-ɔrm         ,
bullet          ,-ʊlɪt        ,
chocolate       ,-ɔkəlɪt      ,
repeat          ,-it          ,
grandmother     ,-əðər        ,
nurse           ,-ɜrs         ,
pussy           ,-ʊsi         ,
meal            ,-il          ,
europe          ,-ʊrəp        ,
amount          ,-aʊnt        ,
dragon          ,-æɡən        ,
community       ,-unɪti       ,
cheese          ,-iz          ,
focus           ,-oʊkəs       ,
cigarette       ,-ɛt          ,
unit            ,-unɪt        ,
journey         ,-ɜrni        ,
invite          ,-aɪt         ,
original        ,-ɪdʒənəl     ,
charles         ,-ɑrlz        ,
site            ,-aɪt         ,
winter          ,-ɪntər       ,
breathing       ,-iðɪŋ        ,
fortune         ,-ɔrtʃən      ,
foreign         ,-ɔrɪn        ,
ashamed         ,-eɪmd        ,
downstairs      ,-æərz        ,
concerned       ,-ɜrnd        ,
professional    ,-ɛʃənəl      ,
farm            ,-ɑrm         ,
sudden          ,-ədən        ,
talent          ,-ælənt       ,
signal          ,-ɪgnəl       ,
monkey          ,-əŋki        ,
remind          ,-aɪnd        ,
monday          ,-əndi        ,
map             ,-æp          ,
younger         ,-əŋər        ,
yellow          ,-ɛloʊ        ,
